Song Title,Artist,Genre,Profanity Lines,Sentiment Annotation (Natalie),Sentiment Annotation (Pragati)
barbieworld,nickiminaj,hiphop,"i told tae bring the bob dylan out 
that PUSSY so cold we just chillin out 
they be yellin yellin yeyellin out ",2,2
barbieworld,nickiminaj,hiphop,"they be yellin yellin yeyellin out 
its barbie BITCH if you still in doubt oh 
and im bad like the barbie barbie ",1,1
barbieworld,nickiminaj,hiphop,"like jazzie stacie nicki grrah 
all of the barbies is pretty DAMN 
all of the barbies is bad ",1,1
barbieworld,nickiminaj,hiphop,"he wanna play in the playhouse playhouse 
the FUCK they gon say now grrah 
im washin these bitches im rubbin the stain out ",2,2
barbieworld,nickiminaj,hiphop,"the fuck they gon say now grrah 
im washin these BITCHES im rubbin the stain out 
like im ready to bend grrah ",3,3
barbieworld,nickiminaj,hiphop,"look where it led now ima put it to bed 
she a barbie BITCH with her barbie clique grrah 
i keep draggin her so she bald a bit damn ",1,1
barbieworld,nickiminaj,hiphop,"she a barbie bitch with her barbie clique grrah 
i keep draggin her so she bald a bit DAMN 
and i see the bread i want all of it damn ",1,1
barbieworld,nickiminaj,hiphop,"i keep draggin her so she bald a bit damn 
and i see the bread i want all of it DAMN 
and i want the green so i olive it grrah ",1,1
barbieworld,nickiminaj,hiphop,"and i throw it back so he losin it like 
and i give the box with no shoes in it DAMN 
yeah i know the trick so i got him bricked damn ",1,1
barbieworld,nickiminaj,hiphop,"and i give the box with no shoes in it damn 
yeah i know the trick so i got him bricked DAMN 
yeah they know who lit me and barbie bitch ",1,1
barbieworld,nickiminaj,hiphop,"yeah i know the trick so i got him bricked damn 
yeah they know who lit me and barbie BITCH 
and im bad like the barbie barbie ",1,1
barbieworld,nickiminaj,hiphop,"like jazzie stacie nicki grrah 
all of the barbies is pretty DAMN 
all of the barbies is bad ",1,1
beggin,madcon,hiphop,"why the bottom why da basement 
why we got good SHIT dont embrace it 
why the feel for da need to replace me ",1,1
iceicebaby,vanillaice,hiphop,"feasible rhymes that you can vision and feel 
conducted and formed this is a HELL of a concept 
we make it hype and you want to step ",2,2
iceicebaby,vanillaice,hiphop,"slice like a ninja cut like a razor blade 
so fast other djs say DAMN 
if rhyme was a drug id sell it by the gram ",2,2
lottery,missmulatto,hiphop,"sip me like wine ima pop it like bubbly 
a BITCH this fine make it hard not to love me 
cause this aah can change your life alone ",1,1
lottery,missmulatto,hiphop,"its a couple things that you gotta know lil baby 
i been that BITCH so they want whats mine 
like some js just dropped niggas waiting in line ",1,1
lottery,missmulatto,hiphop,"i been that bitch so they want whats mine 
like some js just dropped NIGGAS waiting in line 
you gotta work for this cant purchase this ",2,2
lottery,missmulatto,hiphop,"show me that youre really worthy of my services 
i keep a NIGGA on my arm where my purses is 
ooh you lookin at a centerfold ",2,2
lottery,missmulatto,hiphop,"playboy bunny wanna take me home 
bad BITCH from head to toe 
tryna fold me up and lick it like an envelope ",1,1
notlikeus,kendricklamar,hiphop,"ayy mustard on the beat ho 
deebo any rap NIGGA he a free throw 
man down call an amberlamps tell him breathe bro ",2,2
notlikeus,kendricklamar,hiphop,"man down call an amberlamps tell him breathe bro 
nail a NIGGA to the cross he walk around like teezo 
whats up with these jabroniass niggas tryna see compton ",2,2
notlikeus,kendricklamar,hiphop,"nail a nigga to the cross he walk around like teezo 
whats up with these jabroniass NIGGAS tryna see compton 
the industry can hate me fuck em all and they mama ",2,2
notlikeus,kendricklamar,hiphop,"whats up with these jabroniass niggas tryna see compton 
the industry can hate me FUCK em all and they mama 
how many opps you really got i mean its too many options ",3,3
notlikeus,kendricklamar,hiphop,"im finna pass on this body im john stockton 
beat your ASS and hide the bible if god watchin 
sometimes you gotta pop out and show niggas ",3,3
notlikeus,kendricklamar,hiphop,"beat your ass and hide the bible if god watchin 
sometimes you gotta pop out and show NIGGAS 
certified boogeyman im the one that up the score with em ",2,2
notlikeus,kendricklamar,hiphop,"walk him down whole time i know he got some ho in him 
pole on him extort SHIT bully death row on him 
say drake i hear you like em young ",3,3
notlikeus,kendricklamar,hiphop,"you better not ever go to cell block one 
to any BITCH that talk to him and they in love 
just make sure you hide your lil sister from him ",2,3
notlikeus,kendricklamar,hiphop,"certified lover boy certified pedophiles 
wop wop wop wop wop dot FUCK em up 
wop wop wop wop wop ima do my stuff ",3,3
notlikeus,kendricklamar,hiphop,"wop wop wop wop wop ima do my stuff 
why you trollin like a BITCH aint you tired 
tryna strike a chord and its probably a minor ",3,3
notlikeus,kendricklamar,hiphop,"they not like us they not like us they not like us 
you think the bay gon let you disrespect pac NIGGA 
i think that oakland show gon be your last stop nigga ",3,3
notlikeus,kendricklamar,hiphop,"you think the bay gon let you disrespect pac nigga 
i think that oakland show gon be your last stop NIGGA 
did cole foul i dont know why you still pretendin ",3,3
notlikeus,kendricklamar,hiphop,"did cole foul i dont know why you still pretendin 
what is the owl bird NIGGAS and bird BITCHES go 
the audience not dumb ",2,2
notlikeus,kendricklamar,hiphop,"did cole foul i dont know why you still pretendin 
what is the owl bird NIGGAS and bird BITCHES go 
the audience not dumb ",2,2
notlikeus,kendricklamar,hiphop,"rabbit hole is still deep i can go further i promise 
aint that somethin brad stands for BITCH and you malibu most wanted 
aint no law boy you ball boy fetch gatorade or somethin ",3,3
notlikeus,kendricklamar,hiphop,"aint no law boy you ball boy fetch gatorade or somethin 
since 2009 i had this BITCH jumpin 
you niggasll get a wedgie be flipped over your boxers ",3,3
notlikeus,kendricklamar,hiphop,"you niggasll get a wedgie be flipped over your boxers 
what ovo for the other vaginal option PUSSY 
nigga better straighten they posture got famous all up in compton ",3,3
notlikeus,kendricklamar,hiphop,"what ovo for the other vaginal option pussy 
NIGGA better straighten they posture got famous all up in compton 
might write this for the doctorate tell the pop star quit hidin ",2,2
notlikeus,kendricklamar,hiphop,"might write this for the doctorate tell the pop star quit hidin 
FUCK a caption want action no accident 
and im handson he fuck around get polished ",3,3
notlikeus,kendricklamar,hiphop,"fuck a caption want action no accident 
and im handson he FUCK around get polished 
fucked on wayne girl while he was in jail thats connivin ",3,3
notlikeus,kendricklamar,hiphop,"and im handson he fuck around get polished 
FUCKED on wayne girl while he was in jail thats connivin 
then get his face tatted like a bitch apologizin ",2,2
notlikeus,kendricklamar,hiphop,"fucked on wayne girl while he was in jail thats connivin 
then get his face tatted like a BITCH apologizin 
im glad deroz came home yall didnt deserve him neither ",3,3
notlikeus,kendricklamar,hiphop,"im glad deroz came home yall didnt deserve him neither 
from alondra down to central NIGGA better not speak on serena 
and your homeboy need subpoena that predator move in flocks ",2,2
notlikeus,kendricklamar,hiphop,"that name gotta be registered and placed on neighborhood watch 
i lean on you NIGGAS like another line of wock 
yeah its all eyes on me and ima send it up to pac ayy ",2,2
notlikeus,kendricklamar,hiphop,"devil is a lie he a 69 god ayy 
freakyass NIGGAS need to stay they ASS inside ayy 
roll they ass up like a fresh pack of za ayy ",3,3
notlikeus,kendricklamar,hiphop,"devil is a lie he a 69 god ayy 
freakyass NIGGAS need to stay they ASS inside ayy 
roll they ass up like a fresh pack of za ayy ",3,3
notlikeus,kendricklamar,hiphop,"freakyass niggas need to stay they ass inside ayy 
roll they ASS up like a fresh pack of za ayy 
city is back up its a must we outside ayy ",2,2
notlikeus,kendricklamar,hiphop,"you run to atlanta when you need a check balance 
let me break it down for you this the real NIGGA challenge 
you called future when you didnt see the club ayy what ",2,2
notlikeus,kendricklamar,hiphop,"you run to atlanta when you need a few dollars 
no you not a colleague you a FUCKIN colonizer 
the family matter and the truth for the matter ",3,3
notlikeus,kendricklamar,hiphop,"he a fan he a fan he a 
freakyass NIGGA he a 69 god 
freakyass nigga he a 69 god ",3,3
notlikeus,kendricklamar,hiphop,"freakyass nigga he a 69 god 
freakyass NIGGA he a 69 god 
hey hey hey hey run for your life ",3,3
notlikeus,kendricklamar,hiphop,"hey hey hey hey run for your life 
freakyass NIGGA he a 69 god 
freakyass nigga he a 69 god ",3,3
notlikeus,kendricklamar,hiphop,"freakyass nigga he a 69 god 
freakyass NIGGA he a 69 god 
hey hey hey hey run for your life ",3,3
industrybaby,lilnasx,hiphop,"need me like one with nicki now 
tell a rap NIGGA i dont see ya ha 
ima pop nigga like bieber ha ",2,2
industrybaby,lilnasx,hiphop,"tell a rap nigga i dont see ya ha 
ima pop NIGGA like bieber ha 
i dont fuck bitches im queer ha ",2,2
industrybaby,lilnasx,hiphop,"ima pop nigga like bieber ha 
i dont FUCK BITCHES im queer ha 
but these niggas bitches like madea ",2,2
industrybaby,lilnasx,hiphop,"ima pop nigga like bieber ha 
i dont FUCK BITCHES im queer ha 
but these niggas bitches like madea ",2,2
industrybaby,lilnasx,hiphop,"i dont fuck bitches im queer ha 
but these NIGGAS BITCHES like madea 
yeah yeah yeah ",3,3
industrybaby,lilnasx,hiphop,"i dont fuck bitches im queer ha 
but these NIGGAS BITCHES like madea 
yeah yeah yeah ",3,3
industrybaby,lilnasx,hiphop,"ay oh lets do it 
i aint fall off i just aint release my new SHIT 
i blew up now everybody tryna sue me ",2,2
industrybaby,lilnasx,hiphop,"get your soldiers tell em i aint layin low 
BITCH i aint runnin from no one 
you was never really rootin for me anyway ooh ooh ",2,2
industrybaby,lilnasx,hiphop,"its too late cause im here to stay and these girls know that im nasty 
i sent her back to her boyfriend with my handprint on her ASS cheek 
city talkin we takin notes ",2,2
industrybaby,lilnasx,hiphop,"all these social networks and computers 
got these PUSSIES walkin round like they aint losers 
 lil nas x ",3,3
industrybaby,lilnasx,hiphop,"get your soldiers tell em i aint layin low 
BITCH i aint runnin from no one 
you was never really rootin for me anyway ",2,2
betternow,postmalone,hiphop,"drinkin henny and im tryna forget 
but i cant get this SHIT outta my head 
you probably think that you are better now better now ",3,3
therealslimshady,eminem,hiphop,"jaws all on the floor like pam and tommy just burst in the door 
and started whooping her ASS worse than before 
they first were divorced throwing her over furniture ah ",3,3
therealslimshady,eminem,hiphop,"but its cool for tom green to hump a dead moose 
my BUM is on your lips my BUM is on your lips 
and if im lucky you might just give it a little kiss ",3,3
therealslimshady,eminem,hiphop,"and thats the message that we deliver to little kids 
and expect them not to know what a womans CLITORIS is 
of course they gonna know what intercourse is ",3,3
therealslimshady,eminem,hiphop,"will smith dont gotta cuss in his raps to sell records 
well i do so FUCK him and FUCK you too 
you think i give a damn about a grammy ",3,3
therealslimshady,eminem,hiphop,"well i do so fuck him and fuck you too 
you think i give a DAMN about a grammy 
half of you critics cant even stomach me let alone stand me ",2,2
therealslimshady,eminem,hiphop,"so you can sit me here next to britney spears 
yo SHIT christina aguilera better switch me chairs 
so i can sit next to carson daly and fred durst ",2,2
therealslimshady,eminem,hiphop,"and hear em argue over who she gave head to first 
little BITCH put me on blast on mtv 
yeah hes cute but i think hes married to kim heehee ",3,3
therealslimshady,eminem,hiphop,"and theres a million of us just like me 
who cuss like me who just dont give a FUCK like me 
who dress like me walk talk and act like me ",2,2
therealslimshady,eminem,hiphop,"things you joke about with your friends inside your living room 
the only difference is i got the BALLS to say it 
in front of yall and i dont gotta be false or sugarcoated at all ",2,2
therealslimshady,eminem,hiphop,"i just get on the mic and spit it 
and whether you like to admit it  err  i just SHIT it 
better than ninety percent of you rappers out can ",2,2
therealslimshady,eminem,hiphop,"ill be the only person in the nursing home flirting 
pinching nurses ASSES when im jacking off with jergens 
and im jerking but this whole bag of viagra isnt working ",2,2
therealslimshady,eminem,hiphop,"pinching nurses asses when im jacking off with jergens 
and im jerking but this whole bag of VIAGRA isnt working 
and every single person is a slim shady lurking ",2,0
therealslimshady,eminem,hiphop," hach  or in the parking lot circling 
screaming i dont give a FUCK 
with his windows down and his system up ",2,2
therealslimshady,eminem,hiphop,"guess theres a slim shady in all of us 
FUCK it lets all stand up
",2,2
mood,24kgoldn,hiphop,"why you always in a mood 
FUCKIN round actin brand new 
i aint tryna tell you what to do ",3,3
mood,24kgoldn,hiphop,"why you always in a mood 
FUCKIN round actin brand new 
i aint tryna tell you what to do ",3,3
mood,24kgoldn,hiphop,"why you always in a mood 
FUCKIN round actin brand new 
i aint tryna tell you what to do ",3,3
mood,24kgoldn,hiphop,"why you always in a mood 
FUCKIN round actin brand new 
i aint tryna tell you what to do ",3,3
mood,24kgoldn,hiphop,"why you always in a mood 
FUCKIN round actin brand new 
i aint tryna tell you what to do ",3,3
mood,24kgoldn,hiphop,"why you always in a mood 
FUCKIN round actin brand new 
i aint tryna tell you what to do ",3,3
meninblack,willsmith,hiphop,"and we be places that you need not be 
so go with your life forget that roswell CRAP 
show love to the black suit cause thats the men in ",3,3
low,florida,hiphop,"sorry but i had to fold her 
like a PORNOGRAPHY poster she showed her 
 tpain ",2,2
whatsluv,fatjoe,hiphop,"fat joe 
put the FUCKIN mic on 
mic is on ",2,2
whatsluv,fatjoe,hiphop,"that you got something with you 
ASS is fat frame is little 
tattoo in your chest with his name in the middle ",1,1
whatsluv,fatjoe,hiphop,"come on mommy put your body in motion 
you gotta NIGGA open 
you came here with the heart to cheat ",2,2
paintthetownred,dojacat,hiphop,"walk on by 
yeah BITCH i said what i said 
id rather be famous instead ",2,2
paintthetownred,dojacat,hiphop,"i dont care i paint the town red 
BITCH i said what i said 
id rather be famous instead ",2,2
paintthetownred,dojacat,hiphop,"mm she the devil 
she a bad lil BITCH she a rebel 
she put her foot to the pedal ",1,1
paintthetownred,dojacat,hiphop,"mm she the devil 
she a bad lil BITCH she a rebel 
she put her foot to the pedal ",1,1
paintthetownred,dojacat,hiphop,"said my happiness is all of your misery 
i put good DICK all in my kidneys 
this margiel dont come with no jealousy ",2,2
paintthetownred,dojacat,hiphop,"they just want my love and my energy 
you cant talk no SHIT without penalties 
bitch im in your shit if you send for me ",2,2
paintthetownred,dojacat,hiphop,"you cant talk no shit without penalties 
BITCH im in your SHIT if you send for me 
im goin to glow up one more time ",3,3
paintthetownred,dojacat,hiphop,"you cant talk no shit without penalties 
BITCH im in your SHIT if you send for me 
im goin to glow up one more time ",3,3
paintthetownred,dojacat,hiphop,"you gon see me eatin ten more times 
ugh you cant take that BITCH nowhere 
ugh i look better with no hair ",2,2
paintthetownred,dojacat,hiphop,"ugh give me the chance and ill go there yeah yeah 
yeah BITCH i said what i said 
id rather be famous instead ",2,2
paintthetownred,dojacat,hiphop,"i dont care i paint the town red 
BITCH i said what i said 
id rather be famous instead ",2,2
paintthetownred,dojacat,hiphop,"mm she the devil 
she a bad lil BITCH she a rebel 
she put her foot to the pedal ",1,1
paintthetownred,dojacat,hiphop,"mm she the devil 
she a bad lil BITCH she a rebel 
she put her foot to the pedal ",1,1
paintthetownred,dojacat,hiphop,"yeah yeah 
said pop make money now you try BITCH 
you could use a revamp with a new vibe sis ",2,2
paintthetownred,dojacat,hiphop,"i dont need to wear a wig to make you like it 
im a twotime BITCH you aint knew id win 
throw a shot like you tryna have a food fight then ",2,2
paintthetownred,dojacat,hiphop,"fame aint somethin that i need no more 
cause BITCH i said what i said 
id rather be famous instead ",2,2
paintthetownred,dojacat,hiphop,"i dont care i paint the town red 
BITCH i said what i said 
id rather be famous instead ",2,2
paintthetownred,dojacat,hiphop,"mm she the devil 
she a bad lil BITCH she a rebel 
she put her foot to the pedal ",1,1
paintthetownred,dojacat,hiphop,"mm she the devil 
she a bad lil BITCH she a rebel 
she put her foot to the pedal ",1,1
cantholdus,macklemore,hiphop,"but i do that to pass the torch and put on for my town 
trust me on my independent SHIT hustling 
chasing dreams since i was fourteen with the fourtrack bussing ",1,1
cantholdus,macklemore,hiphop,"chasing dreams since i was fourteen with the fourtrack bussing 
halfway cross that city with the backpack fat cat crush SHIT 
labels out here ",2,2
cantholdus,macklemore,hiphop,"like the ceiling cant hold us 
nah can i kick it thank you yeah im so DAMN grateful 
i grew up really wanted gold fronts ",1,1
